timestamp,center_pct,left_pct,right_pct,center_alert,left_alert,right_alert,avg_pct,max_pct,uploads_ok
2025-12-10 15:30:56,7.634264816084945,2.0123250393740792,15.401694990601026,0,0,0,8.349428282020016,15.401694990601026,1
2025-12-10 19:39:22,2.2255682251181224,11.878885808819794,1.679868096834832,0,0,0,5.261440710257583,11.878885808819794,1
